22-Feb-2007 17:29:53, ATHENA, [main], INFO, Root Directory: /models/tlumip
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        7  FOOD PRODUCTS-Heavy Industry                       13095
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        8  FOOD PRODUCTS-Light Industry                        8042
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        9  FORESTRY AND LOGGING                                9312
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       10  GOVERNMENT ADMINISTRATION                          62624
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       11  HEALTH SERVICES-Hospital                           27931
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       12  HEALTH SERVICES-Institutional                      12222
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       13  HEALTH SERVICES-Office                             37461
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       14  HIGHER EDUCATION                                   29683
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       15  HOMEBASED SERVICES                                  7745
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       16  LOWER EDUCATION                                    53925
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       17  LUMBER AND WOOD PRODUCTS-Heavy Industry            46609
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       18  OTHER DURABLES-Heavy Industry                      38360
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       19  OTHER DURABLES-Light Industry                      19363
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       20  OTHER NON-DURABLES-Heavy Industry                   7336
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       21  OTHER NON-DURABLES-Light Industry                  16281
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       22  PERSONAL AND OTHER SERVICES AND AMUSEMENTS        152300
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       23  PULP AND PAPER-Heavy Industry                       7972
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       24  RETAIL TRADE                                      214067
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       25  TRANSPORT                                          43406
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       26  WHOLESALE TRADE                                    72289
22-Feb-2007 17:35:59, ATHENA, [main], INFO,           Total                                            1176138



22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency Report table: OR Employed Persons by Occupation categories for all households in final sample
22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency for field Occupation
22-Feb-2007 17:35:59, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        1  1_ManPro                                          164516
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        2  1a_Health                                          29503
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        3  2_PstSec                                            9427
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        4  3_OthTchr                                          42257
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        5  4_OthP&T                                          161896
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        6  5_RetSls                                           63570
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        7  6_OthR&C                                          168688
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        8  7_NonOfc                                          536281
22-Feb-2007 17:35:59, ATHENA, [main], INFO,           Total                                            1176138



22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency Report table: OR Households by Income/Household Size categories for all employed households in final sample
22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency for field IncomeSize
22-Feb-2007 17:35:59, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        0  HH0to5k1to2                                        13895
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        1  HH0to5k3plus                                        5517
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        2  HH5to10k1to2                                       25651
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        3  HH5to10k3plus                                      12505
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        4  HH10to15k1to2                                      35846
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        5  HH10to15k3plus                                     20887
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        6  HH15to20k1to2                                      42043
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        7  HH15to20k3plus                                     26437
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        8  HH20to30k1to2                                      80243
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        9  HH20to30k3plus                                     68260
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       10  HH30to40k1to2                                      62122
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       11  HH30to40k3plus                                     74659
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       12  HH40to50k1to2                                      37831
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       13  HH40to50k3plus                                     56258
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       14  HH50to70k1to2                                      36827
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       15  HH50to70k3plus                                     58663
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       16  HH70kUp1to2                                        27108
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       17  HH70kUp3plus                                       42548
22-Feb-2007 17:35:59, ATHENA, [main], INFO,           Total                                             727300



22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency Report table: OR Households by Income/Household Size categories for all unemployed households in final sample
22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency for field IncomeSize
22-Feb-2007 17:35:59, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        0  HH0to5k1to2                                        32862
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        1  HH0to5k3plus                                        4103
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        2  HH5to10k1to2                                       58573
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        3  HH5to10k3plus                                       6303
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        4  HH10to15k1to2                                      45176
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        5  HH10to15k3plus                                      3585
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        6  HH15to20k1to2                                      32515
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        7  HH15to20k3plus                                      2662
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        8  HH20to30k1to2                                      38669
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        9  HH20to30k3plus                                      4150
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       10  HH30to40k1to2                                      18118
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       11  HH30to40k3plus                                      2467
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       12  HH40to50k1to2                                       8923
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       13  HH40to50k3plus                                       958
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       14  HH50to70k1to2                                       8041
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       15  HH50to70k3plus                                      1007
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       16  HH70kUp1to2                                         4436
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       17  HH70kUp3plus                                         515
22-Feb-2007 17:35:59, ATHENA, [main], INFO,           Total                                             273063



22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency Report table: OR Households by Workers categories for all employed households in final sample
22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency for field Workers
22-Feb-2007 17:35:59, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        1  1                                                 352890
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        2  2                                                 313857
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        3  3                                                  49378
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        4  4                                                   9018
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        5  5                                                   1815
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        6  6                                                    233
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        7  7                                                     77
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        9  9                                                     32
22-Feb-2007 17:35:59, ATHENA, [main], INFO,           Total                                             727300



22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency Report table: OR Households by Workers categories for all unemployed households in final sample
22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency for field Workers
22-Feb-2007 17:35:59, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        0  0                                                 273063
22-Feb-2007 17:35:59, ATHENA, [main], INFO,           Total                                             273063



22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency Report table: OR Employed Persons by ED Industry categories for all PUMS households
22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency for field Industry
22-Feb-2007 17:35:59, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        1  ACCOMMODATIONS                                       776
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        2  AGRICULTURE AND MINING                              3231
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        3  COMMUNICATIONS AND UTILITIES                        1488
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        4  CONSTRUCTION                                        3666
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        5  ELECTRONICS AND INSTRUMENTS-Light Industry           607
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        6  FIRE BUSINESS AND PROFESSIONAL SERVICES             7165
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        7  FOOD PRODUCTS-Heavy Industry                         571
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        8  FOOD PRODUCTS-Light Industry                         374
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        9  FORESTRY AND LOGGING                                1561
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       10  GOVERNMENT ADMINISTRATION                           2854
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       11  HEALTH SERVICES-Hospital                            2301
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       12  HEALTH SERVICES-Institutional                        742
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       13  HEALTH SERVICES-Office                              1853
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       14  HIGHER EDUCATION                                    1452
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       15  HOMEBASED SERVICES                                   301
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       16  LOWER EDUCATION                                     3719
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       17  LUMBER AND WOOD PRODUCTS-Heavy Industry             2827
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       18  OTHER DURABLES-Heavy Industry                       2955
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       19  OTHER DURABLES-Light Industry                       1396
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       20  OTHER NON-DURABLES-Heavy Industry                    423
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       21  OTHER NON-DURABLES-Light Industry                   1109
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       22  PERSONAL AND OTHER SERVICES AND AMUSEMENTS          5395
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       23  PULP AND PAPER-Heavy Industry                        452
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       24  RETAIL TRADE                                       11321
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       25  TRANSPORT                                           2734
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       26  WHOLESALE TRADE                                     2777
22-Feb-2007 17:35:59, ATHENA, [main], INFO,           Total                                              64050



22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency Report table: OR Employed Persons by Occupation categories for all PUMS households
22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency for field Occupation
22-Feb-2007 17:35:59, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        1  1_ManPro                                            8829
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        2  1a_Health                                           1817
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        3  2_PstSec                                             409
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        4  3_OthTchr                                           2581
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        5  4_OthP&T                                            8389
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        6  5_RetSls                                            3264
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        7  6_OthR&C                                            9360
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        8  7_NonOfc                                           29401
22-Feb-2007 17:35:59, ATHENA, [main], INFO,           Total                                              64050



22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency Report table: OR Households by Income/Household Size categories for all PUMS households
22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency for field IncomeSize
22-Feb-2007 17:35:59, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        0  HH0to5k1to2                                         4984
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        1  HH0to5k3plus                                         522
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        2  HH5to10k1to2                                        4439
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        3  HH5to10k3plus                                       1008
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        4  HH10to15k1to2                                       4344
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        5  HH10to15k3plus                                      1314
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        6  HH15to20k1to2                                       3924
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        7  HH15to20k3plus                                      1595
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        8  HH20to30k1to2                                       6413
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        9  HH20to30k3plus                                      4018
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       10  HH30to40k1to2                                       4364
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       11  HH30to40k3plus                                      4248
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       12  HH40to50k1to2                                       2594
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       13  HH40to50k3plus                                      3216
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       14  HH50to70k1to2                                       2470
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       15  HH50to70k3plus                                      3393
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       16  HH70kUp1to2                                         1712
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       17  HH70kUp3plus                                        2350
22-Feb-2007 17:35:59, ATHENA, [main], INFO,           Total                                              56908



22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency Report table: OR Households by Workers categories for all PUMS households
22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency for field Workers
22-Feb-2007 17:35:59, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        0  0                                                  17164
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        1  1                                                  19491
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        2  2                                                  16976
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        3  3                                                   2659
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        4  4                                                    500
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        5  5                                                     95
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        6  6                                                     14
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        7  7                                                      6
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        9  9                                                      3
22-Feb-2007 17:35:59, ATHENA, [main], INFO,           Total                                              56908



22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency Report table: OR Employed Persons by ED Industry categories for all Weighted PUMS households
22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency for field Industry
22-Feb-2007 17:35:59, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        1  ACCOMMODATIONS                                     14412
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        2  AGRICULTURE AND MINING                             56011
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        3  COMMUNICATIONS AND UTILITIES                       29879
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        4  CONSTRUCTION                                       75452
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        5  ELECTRONICS AND INSTRUMENTS-Light Industry         13841
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        6  FIRE BUSINESS AND PROFESSIONAL SERVICES           156614
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        7  FOOD PRODUCTS-Heavy Industry                       10514
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        8  FOOD PRODUCTS-Light Industry                        7758
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        9  FORESTRY AND LOGGING                               25980
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       10  GOVERNMENT ADMINISTRATION                          56256
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       11  HEALTH SERVICES-Hospital                           48968
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       12  HEALTH SERVICES-Institutional                      15180
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       13  HEALTH SERVICES-Office                             39645
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       14  HIGHER EDUCATION                                   29566
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       15  HOMEBASED SERVICES                                  5922
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       16  LOWER EDUCATION                                    71323
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       17  LUMBER AND WOOD PRODUCTS-Heavy Industry            49753
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       18  OTHER DURABLES-Heavy Industry                      63762
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       19  OTHER DURABLES-Light Industry                      30282
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       20  OTHER NON-DURABLES-Heavy Industry                   9171
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       21  OTHER NON-DURABLES-Light Industry                  24179
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       22  PERSONAL AND OTHER SERVICES AND AMUSEMENTS        111565
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       23  PULP AND PAPER-Heavy Industry                       8661
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       24  RETAIL TRADE                                      231690
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       25  TRANSPORT                                          55339
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       26  WHOLESALE TRADE                                    59317
22-Feb-2007 17:35:59, ATHENA, [main], INFO,           Total                                            1301040



22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency Report table: OR Employed Persons by Occupation categories for all Weighted PUMS households
22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency for field Occupation
22-Feb-2007 17:35:59, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        1  1_ManPro                                          186198
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        2  1a_Health                                          38917
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        3  2_PstSec                                            9180
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        4  3_OthTchr                                          50670
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        5  4_OthP&T                                          178576
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        6  5_RetSls                                           67676
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        7  6_OthR&C                                          193353
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        8  7_NonOfc                                          576470
22-Feb-2007 17:35:59, ATHENA, [main], INFO,           Total                                            1301040



22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency Report table: OR Households by Income/Household Size categories for all Weighted PUMS employed households
22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency for field IncomeSize
22-Feb-2007 17:35:59, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        0  HH0to5k1to2                                        14308
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        1  HH0to5k3plus                                        5831
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        2  HH5to10k1to2                                       26888
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        3  HH5to10k3plus                                      12767
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        4  HH10to15k1to2                                      38084
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        5  HH10to15k3plus                                     21483
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        6  HH15to20k1to2                                      44848
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        7  HH15to20k3plus                                     27797
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        8  HH20to30k1to2                                      88332
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        9  HH20to30k3plus                                     73112
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       10  HH30to40k1to2                                      69706
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       11  HH30to40k3plus                                     81439
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       12  HH40to50k1to2                                      43818
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       13  HH40to50k3plus                                     62875
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       14  HH50to70k1to2                                      42278
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       15  HH50to70k3plus                                     67951
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       16  HH70kUp1to2                                        31457
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       17  HH70kUp3plus                                       49465
22-Feb-2007 17:35:59, ATHENA, [main], INFO,           Total                                             802439



22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency Report table: OR Households by Income/Household Size categories for all Weighted PUMS unemployed households
22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency for field IncomeSize
22-Feb-2007 17:35:59, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        0  HH0to5k1to2                                        35787
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        1  HH0to5k3plus                                        4472
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        2  HH5to10k1to2                                       63797
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        3  HH5to10k3plus                                       6845
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        4  HH10to15k1to2                                      49210
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        5  HH10to15k3plus                                      3910
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        6  HH15to20k1to2                                      35440
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        7  HH15to20k3plus                                      2908
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        8  HH20to30k1to2                                      42080
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        9  HH20to30k3plus                                      4523
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       10  HH30to40k1to2                                      19752
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       11  HH30to40k3plus                                      2694
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       12  HH40to50k1to2                                       9721
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       13  HH40to50k3plus                                      1053
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       14  HH50to70k1to2                                       8753
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       15  HH50to70k3plus                                      1093
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       16  HH70kUp1to2                                         4829
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       17  HH70kUp3plus                                         564
22-Feb-2007 17:35:59, ATHENA, [main], INFO,           Total                                             297431



22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency Report table: OR Households by Workers categories for all Weighted PUMS employed households
22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency for field Workers
22-Feb-2007 17:35:59, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        1  1                                                 387396
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        2  2                                                 347596
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        3  3                                                  54784
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        4  4                                                  10183
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        5  5                                                   1996
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        6  6                                                    289
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        7  7                                                     87
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        9  9                                                    108
22-Feb-2007 17:35:59, ATHENA, [main], INFO,           Total                                             802439



22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency Report table: OR Households by Workers categories for all Weighted PUMS unemployed households
22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency for field Workers
22-Feb-2007 17:35:59, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        0  0                                                 297431
22-Feb-2007 17:35:59, ATHENA, [main], INFO,           Total                                             297431



22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency Report table: WA Employed Persons by ED Industry categories for all households in final sample
22-Feb-2007 17:35:59, ATHENA, [main], INFO, Frequency for field Industry
22-Feb-2007 17:35:59, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        1  ACCOMMODATIONS                                      3003
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        2  AGRICULTURE AND MINING                             34293
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        3  COMMUNICATIONS AND UTILITIES                        8500
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        4  CONSTRUCTION                                       20267
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        5  ELECTRONICS AND INSTRUMENTS-Light Industry          2526
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        6  FIRE BUSINESS AND PROFESSIONAL SERVICES            27453
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        7  FOOD PRODUCTS-Heavy Industry                        9336
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        8  FOOD PRODUCTS-Light Industry                        3596
22-Feb-2007 17:35:59, ATHENA, [main], INFO,        9  FORESTRY AND LOGGING                                2675
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       10  GOVERNMENT ADMINISTRATION                          18906
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       11  HEALTH SERVICES-Hospital                            6715
22-Feb-2007 17:35:59, ATHENA, [main], INFO,       12  HEALTH SERVICES-Institutional                       4140
22-Feb-2007 17:36:00, ATHENA, [main], INFO,       13  HEALTH SERVICES-Office                              9804
22-Feb-2007 17:36:00, ATHENA, [main], INFO,       14  HIGHER EDUCATION                                    9729
22-Feb-2007 17:36:00, ATHENA, [main], INFO,       15  HOMEBASED SERVICES                                  2666
22-Feb-2007 17:36:00, ATHENA, [main], INFO,       16  LOWER EDUCATION                                    18568
22-Feb-2007 17:36:00, ATHENA, [main], INFO,       17  LUMBER AND WOOD PRODUCTS-Heavy Industry             8614
22-Feb-2007 17:36:00, ATHENA, [main], INFO,       18  OTHER DURABLES-Heavy Industry                      10071
22-Feb-2007 17:36:00, ATHENA, [main], INFO,       19  OTHER DURABLES-Light Industry                       3511
22-Feb-2007 17:36:00, ATHENA, [main], INFO,       20  OTHER NON-DURABLES-Heavy Industry                   4305
22-Feb-2007 17:36:00, ATHENA, [main], INFO,       21  OTHER NON-DURABLES-Light Industry                   3568
