Industry,IndustryIndex,Occupation,OccupationIndex,SplitIndustry,SplitIndustryIndex,Portion
WHSL_offc_off,23,D4-Blue Collar Unskilled,13,WHSL_offc_off,23,1.0
RET_auto_ret,24,No_Occupation,0,RET_auto_ret,24,1.0
RET_auto_ret,24,A1-Mgmt Bus,1,RET_auto_ret,24,1.0
RET_auto_ret,24,B1-Prof Specialty,2,RET_auto_ret,24,1.0
RET_auto_ret,24,B2-Education,3,RET_auto_ret,24,1.0
RET_auto_ret,24,B3-Health,4,RET_auto_ret,24,1.0
RET_auto_ret,24,B4-Technical Unskilled,5,RET_auto_ret,24,1.0
RET_auto_ret,24,C1-Sales Clerical Professionals,6,RET_auto_ret,24,1.0
RET_auto_ret,24,C2-Sales Service,7,RET_auto_ret,24,1.0
RET_auto_ret,24,C3-Clerical,8,RET_auto_ret,24,1.0
RET_auto_ret,24,C4-Sales Clerical Unskilled,9,RET_auto_ret,24,1.0
RET_auto_ret,24,D1-Production Specialists,10,RET_auto_ret,24,1.0
RET_auto_ret,24,D2-MaintConstRepair Specialists,11,RET_auto_ret,24,1.0
RET_auto_ret,24,D3-ProtectTrans Specialists,12,RET_auto_ret,24,1.0
RET_auto_ret,24,D4-Blue Collar Unskilled,13,RET_auto_ret,24,1.0
RET_stor_ret,25,No_Occupation,0,RET_stor_ret,25,1.0
RET_stor_ret,25,A1-Mgmt Bus,1,RET_stor_ret,25,1.0
RET_stor_ret,25,B1-Prof Specialty,2,RET_stor_ret,25,1.0
RET_stor_ret,25,B2-Education,3,RET_stor_ret,25,1.0
RET_stor_ret,25,B3-Health,4,RET_stor_ret,25,1.0
RET_stor_ret,25,B4-Technical Unskilled,5,RET_stor_ret,25,1.0
RET_stor_ret,25,C1-Sales Clerical Professionals,6,RET_stor_ret,25,1.0
RET_stor_ret,25,C2-Sales Service,7,RET_stor_ret,25,1.0
RET_stor_ret,25,C3-Clerical,8,RET_stor_ret,25,1.0
RET_stor_ret,25,C4-Sales Clerical Unskilled,9,RET_stor_ret,25,1.0
RET_stor_ret,25,D1-Production Specialists,10,RET_stor_ret,25,1.0
RET_stor_ret,25,D2-MaintConstRepair Specialists,11,RET_stor_ret,25,1.0
RET_stor_ret,25,D3-ProtectTrans Specialists,12,RET_stor_ret,25,1.0
RET_stor_ret,25,D4-Blue Collar Unskilled,13,RET_stor_ret,25,1.0
RET_stor_off,26,No_Occupation,0,RET_stor_off,26,1.0
RET_stor_off,26,A1-Mgmt Bus,1,RET_stor_off,26,1.0
RET_stor_off,26,B1-Prof Specialty,2,RET_stor_off,26,1.0
RET_stor_off,26,B2-Education,3,RET_stor_off,26,1.0
RET_stor_off,26,B3-Health,4,RET_stor_off,26,1.0
RET_stor_off,26,B4-Technical Unskilled,5,RET_stor_off,26,1.0
RET_stor_off,26,C1-Sales Clerical Professionals,6,RET_stor_off,26,1.0
RET_stor_off,26,C2-Sales Service,7,RET_stor_off,26,1.0
RET_stor_off,26,C3-Clerical,8,RET_stor_off,26,1.0
RET_stor_off,26,C4-Sales Clerical Unskilled,9,RET_stor_off,26,1.0
RET_stor_off,26,D1-Production Specialists,10,RET_stor_off,26,1.0
RET_stor_off,26,D2-MaintConstRepair Specialists,11,RET_stor_off,26,1.0
RET_stor_off,26,D3-ProtectTrans Specialists,12,RET_stor_off,26,1.0
RET_stor_off,26,D4-Blue Collar Unskilled,13,RET_stor_off,26,1.0
RET_nstor_off,27,No_Occupation,0,RET_nstor_off,27,1.0
RET_nstor_off,27,A1-Mgmt Bus,1,RET_nstor_off,27,1.0
RET_nstor_off,27,B1-Prof Specialty,2,RET_nstor_off,27,1.0
RET_nstor_off,27,B2-Education,3,RET_nstor_off,27,1.0
RET_nstor_off,27,B3-Health,4,RET_nstor_off,27,1.0
RET_nstor_off,27,B4-Technical Unskilled,5,RET_nstor_off,27,1.0
RET_nstor_off,27,C1-Sales Clerical Professionals,6,RET_nstor_off,27,1.0
RET_nstor_off,27,C2-Sales Service,7,RET_nstor_off,27,1.0
RET_nstor_off,27,C3-Clerical,8,RET_nstor_off,27,1.0
RET_nstor_off,27,C4-Sales Clerical Unskilled,9,RET_nstor_off,27,1.0
RET_nstor_off,27,D1-Production Specialists,10,RET_nstor_off,27,1.0
RET_nstor_off,27,D2-MaintConstRepair Specialists,11,RET_nstor_off,27,1.0
RET_nstor_off,27,D3-ProtectTrans Specialists,12,RET_nstor_off,27,1.0
RET_nstor_off,27,D4-Blue Collar Unskilled,13,RET_nstor_off,27,1.0
TRNS_trns_ware,28,No_Occupation,0,TRNS_trns_ware,28,1.0
TRNS_trns_ware,28,A1-Mgmt Bus,1,TRNS_trns_ware,28,1.0
TRNS_trns_ware,28,B1-Prof Specialty,2,TRNS_trns_ware,28,1.0
TRNS_trns_ware,28,B2-Education,3,TRNS_trns_ware,28,1.0
TRNS_trns_ware,28,B3-Health,4,TRNS_trns_ware,28,1.0
TRNS_trns_ware,28,B4-Technical Unskilled,5,TRNS_trns_ware,28,1.0
TRNS_trns_ware,28,C1-Sales Clerical Professionals,6,TRNS_trns_ware,28,1.0
TRNS_trns_ware,28,C2-Sales Service,7,TRNS_trns_ware,28,1.0
TRNS_trns_ware,28,C3-Clerical,8,TRNS_trns_ware,28,1.0
TRNS_trns_ware,28,C4-Sales Clerical Unskilled,9,TRNS_trns_ware,28,1.0
TRNS_trns_ware,28,D1-Production Specialists,10,TRNS_trns_ware,28,1.0
TRNS_trns_ware,28,D2-MaintConstRepair Specialists,11,TRNS_trns_ware,28,1.0
TRNS_trns_ware,28,D3-ProtectTrans Specialists,12,TRNS_trns_ware,28,1.0
TRNS_trns_ware,28,D4-Blue Collar Unskilled,13,TRNS_trns_ware,28,1.0
TRNS_trns_off,29,No_Occupation,0,TRNS_trns_off,29,1.0
TRNS_trns_off,29,A1-Mgmt Bus,1,TRNS_trns_off,29,1.0
TRNS_trns_off,29,B1-Prof Specialty,2,TRNS_trns_off,29,1.0
TRNS_trns_off,29,B2-Education,3,TRNS_trns_off,29,1.0
TRNS_trns_off,29,B3-Health,4,TRNS_trns_off,29,1.0
TRNS_trns_off,29,B4-Technical Unskilled,5,TRNS_trns_off,29,1.0
TRNS_trns_off,29,C1-Sales Clerical Professionals,6,TRNS_trns_off,29,1.0
TRNS_trns_off,29,C2-Sales Service,7,TRNS_trns_off,29,1.0
TRNS_trns_off,29,C3-Clerical,8,TRNS_trns_off,29,1.0
TRNS_trns_off,29,C4-Sales Clerical Unskilled,9,TRNS_trns_off,29,1.0
TRNS_trns_off,29,D1-Production Specialists,10,TRNS_trns_off,29,1.0
TRNS_trns_off,29,D2-MaintConstRepair Specialists,11,TRNS_trns_off,29,1.0
TRNS_trns_off,29,D3-ProtectTrans Specialists,12,TRNS_trns_off,29,1.0
TRNS_trns_off,29,D4-Blue Collar Unskilled,13,TRNS_trns_off,29,1.0
INFO_info_off_li,30,No_Occupation,0,INFO_info_off_li,30,1.0
INFO_info_off_li,30,A1-Mgmt Bus,1,INFO_info_off_li,30,1.0
INFO_info_off_li,30,B1-Prof Specialty,2,INFO_info_off_li,30,1.0
INFO_info_off_li,30,B2-Education,3,INFO_info_off_li,30,1.0
INFO_info_off_li,30,B3-Health,4,INFO_info_off_li,30,1.0
INFO_info_off_li,30,B4-Technical Unskilled,5,INFO_info_off_li,30,1.0
INFO_info_off_li,30,C1-Sales Clerical Professionals,6,INFO_info_off_li,30,1.0
INFO_info_off_li,30,C2-Sales Service,7,INFO_info_off_li,30,1.0
INFO_info_off_li,30,C3-Clerical,8,INFO_info_off_li,30,1.0
INFO_info_off_li,30,C4-Sales Clerical Unskilled,9,INFO_info_off_li,30,1.0
INFO_info_off_li,30,D1-Production Specialists,10,INFO_info_off_li,30,1.0
INFO_info_off_li,30,D2-MaintConstRepair Specialists,11,INFO_info_off_li,30,1.0
INFO_info_off_li,30,D3-ProtectTrans Specialists,12,INFO_info_off_li,30,1.0
INFO_info_off_li,30,D4-Blue Collar Unskilled,13,INFO_info_off_li,30,1.0
INFO_info_off,31,No_Occupation,0,INFO_info_off,31,1.0
INFO_info_off,31,A1-Mgmt Bus,1,INFO_info_off,31,1.0
INFO_info_off,31,B1-Prof Specialty,2,INFO_info_off,31,1.0
INFO_info_off,31,B2-Education,3,INFO_info_off,31,1.0
INFO_info_off,31,B3-Health,4,INFO_info_off,31,1.0
INFO_info_off,31,B4-Technical Unskilled,5,INFO_info_off,31,1.0
INFO_info_off,31,C1-Sales Clerical Professionals,6,INFO_info_off,31,1.0
INFO_info_off,31,C2-Sales Service,7,INFO_info_off,31,1.0
INFO_info_off,31,C3-Clerical,8,INFO_info_off,31,1.0
INFO_info_off,31,C4-Sales Clerical Unskilled,9,INFO_info_off,31,1.0
INFO_info_off,31,D1-Production Specialists,10,INFO_info_off,31,1.0
INFO_info_off,31,D2-MaintConstRepair Specialists,11,INFO_info_off,31,1.0
INFO_info_off,31,D3-ProtectTrans Specialists,12,INFO_info_off,31,1.0
INFO_info_off,31,D4-Blue Collar Unskilled,13,INFO_info_off,31,1.0
UTL_othr_off_li,32,No_Occupation,0,UTL_othr_off_li,32,1.0
UTL_othr_off_li,32,A1-Mgmt Bus,1,UTL_othr_off_li,32,1.0
UTL_othr_off_li,32,B1-Prof Specialty,2,UTL_othr_off_li,32,1.0
UTL_othr_off_li,32,B2-Education,3,UTL_othr_off_li,32,1.0
UTL_othr_off_li,32,B3-Health,4,UTL_othr_off_li,32,1.0
UTL_othr_off_li,32,B4-Technical Unskilled,5,UTL_othr_off_li,32,1.0
UTL_othr_off_li,32,C1-Sales Clerical Professionals,6,UTL_othr_off_li,32,1.0
UTL_othr_off_li,32,C2-Sales Service,7,UTL_othr_off_li,32,1.0
UTL_othr_off_li,32,C3-Clerical,8,UTL_othr_off_li,32,1.0
UTL_othr_off_li,32,C4-Sales Clerical Unskilled,9,UTL_othr_off_li,32,1.0
UTL_othr_off_li,32,D1-Production Specialists,10,UTL_othr_off_li,32,1.0
UTL_othr_off_li,32,D2-MaintConstRepair Specialists,11,UTL_othr_off_li,32,1.0
UTL_othr_off_li,32,D3-ProtectTrans Specialists,12,UTL_othr_off_li,32,1.0
UTL_othr_off_li,32,D4-Blue Collar Unskilled,13,UTL_othr_off_li,32,1.0
UTL_othr_off,33,No_Occupation,0,UTL_othr_off,33,1.0
UTL_othr_off,33,A1-Mgmt Bus,1,UTL_othr_off,33,1.0
UTL_othr_off,33,B1-Prof Specialty,2,UTL_othr_off,33,1.0
UTL_othr_off,33,B2-Education,3,UTL_othr_off,33,1.0
UTL_othr_off,33,B3-Health,4,UTL_othr_off,33,1.0
UTL_othr_off,33,B4-Technical Unskilled,5,UTL_othr_off,33,1.0
UTL_othr_off,33,C1-Sales Clerical Professionals,6,UTL_othr_off,33,1.0
UTL_othr_off,33,C2-Sales Service,7,UTL_othr_off,33,1.0
UTL_othr_off,33,C3-Clerical,8,UTL_othr_off,33,1.0
UTL_othr_off,33,C4-Sales Clerical Unskilled,9,UTL_othr_off,33,1.0
UTL_othr_off,33,D1-Production Specialists,10,UTL_othr_off,33,1.0
UTL_othr_off,33,D2-MaintConstRepair Specialists,11,UTL_othr_off,33,1.0
UTL_othr_off,33,D3-ProtectTrans Specialists,12,UTL_othr_off,33,1.0
UTL_othr_off,33,D4-Blue Collar Unskilled,13,UTL_othr_off,33,1.0
FIRE_fnin_off,34,No_Occupation,0,FIRE_fnin_off,34,1.0
FIRE_fnin_off,34,A1-Mgmt Bus,1,FIRE_fnin_off,34,1.0
FIRE_fnin_off,34,B1-Prof Specialty,2,FIRE_fnin_off,34,1.0
FIRE_fnin_off,34,B2-Education,3,FIRE_fnin_off,34,1.0
FIRE_fnin_off,34,B3-Health,4,FIRE_fnin_off,34,1.0
FIRE_fnin_off,34,B4-Technical Unskilled,5,FIRE_fnin_off,34,1.0
FIRE_fnin_off,34,C1-Sales Clerical Professionals,6,FIRE_fnin_off,34,1.0
FIRE_fnin_off,34,C2-Sales Service,7,FIRE_fnin_off,34,1.0
FIRE_fnin_off,34,C3-Clerical,8,FIRE_fnin_off,34,1.0
FIRE_fnin_off,34,C4-Sales Clerical Unskilled,9,FIRE_fnin_off,34,1.0
FIRE_fnin_off,34,D1-Production Specialists,10,FIRE_fnin_off,34,1.0
FIRE_fnin_off,34,D2-MaintConstRepair Specialists,11,FIRE_fnin_off,34,1.0
FIRE_fnin_off,34,D3-ProtectTrans Specialists,12,FIRE_fnin_off,34,1.0
FIRE_fnin_off,34,D4-Blue Collar Unskilled,13,FIRE_fnin_off,34,1.0
FIRE_real_off,35,No_Occupation,0,FIRE_real_off,35,1.0
FIRE_real_off,35,A1-Mgmt Bus,1,FIRE_real_off,35,1.0
FIRE_real_off,35,B1-Prof Specialty,2,FIRE_real_off,35,1.0
FIRE_real_off,35,B2-Education,3,FIRE_real_off,35,1.0
FIRE_real_off,35,B3-Health,4,FIRE_real_off,35,1.0
FIRE_real_off,35,B4-Technical Unskilled,5,FIRE_real_off,35,1.0
FIRE_real_off,35,C1-Sales Clerical Professionals,6,FIRE_real_off,35,1.0
FIRE_real_off,35,C2-Sales Service,7,FIRE_real_off,35,1.0
FIRE_real_off,35,C3-Clerical,8,FIRE_real_off,35,1.0
FIRE_real_off,35,C4-Sales Clerical Unskilled,9,FIRE_real_off,35,1.0
FIRE_real_off,35,D1-Production Specialists,10,FIRE_real_off,35,1.0
FIRE_real_off,35,D2-MaintConstRepair Specialists,11,FIRE_real_off,35,1.0
FIRE_real_off,35,D3-ProtectTrans Specialists,12,FIRE_real_off,35,1.0
FIRE_real_off,35,D4-Blue Collar Unskilled,13,FIRE_real_off,35,1.0
HLTH_hosp_hosp,36,No_Occupation,0,HLTH_hosp_hosp,36,1.0
HLTH_hosp_hosp,36,A1-Mgmt Bus,1,HLTH_hosp_hosp,36,1.0
HLTH_hosp_hosp,36,B1-Prof Specialty,2,HLTH_hosp_hosp,36,1.0
HLTH_hosp_hosp,36,B2-Education,3,HLTH_hosp_hosp,36,1.0
HLTH_hosp_hosp,36,B3-Health,4,HLTH_hosp_hosp,36,1.0
HLTH_hosp_hosp,36,B4-Technical Unskilled,5,HLTH_hosp_hosp,36,1.0
HLTH_hosp_hosp,36,C1-Sales Clerical Professionals,6,HLTH_hosp_hosp,36,1.0
HLTH_hosp_hosp,36,C2-Sales Service,7,HLTH_hosp_hosp,36,1.0
HLTH_hosp_hosp,36,C3-Clerical,8,HLTH_hosp_hosp,36,1.0
HLTH_hosp_hosp,36,C4-Sales Clerical Unskilled,9,HLTH_hosp_hosp,36,1.0
HLTH_hosp_hosp,36,D1-Production Specialists,10,HLTH_hosp_hosp,36,1.0
HLTH_hosp_hosp,36,D2-MaintConstRepair Specialists,11,HLTH_hosp_hosp,36,1.0
HLTH_hosp_hosp,36,D3-ProtectTrans Specialists,12,HLTH_hosp_hosp,36,1.0
HLTH_hosp_hosp,36,D4-Blue Collar Unskilled,13,HLTH_hosp_hosp,36,1.0
HLTH_care_inst,37,No_Occupation,0,HLTH_care_inst,37,1.0
HLTH_care_inst,37,A1-Mgmt Bus,1,HLTH_care_inst,37,1.0
HLTH_care_inst,37,B1-Prof Specialty,2,HLTH_care_inst,37,1.0
HLTH_care_inst,37,B2-Education,3,HLTH_care_inst,37,1.0
HLTH_care_inst,37,B3-Health,4,HLTH_care_inst,37,1.0
HLTH_care_inst,37,B4-Technical Unskilled,5,HLTH_care_inst,37,1.0
HLTH_care_inst,37,C1-Sales Clerical Professionals,6,HLTH_care_inst,37,1.0
HLTH_care_inst,37,C2-Sales Service,7,HLTH_care_inst,37,1.0
HLTH_care_inst,37,C3-Clerical,8,HLTH_care_inst,37,1.0
HLTH_care_inst,37,C4-Sales Clerical Unskilled,9,HLTH_care_inst,37,1.0
HLTH_care_inst,37,D1-Production Specialists,10,HLTH_care_inst,37,1.0
HLTH_care_inst,37,D2-MaintConstRepair Specialists,11,HLTH_care_inst,37,1.0
HLTH_care_inst,37,D3-ProtectTrans Specialists,12,HLTH_care_inst,37,1.0
HLTH_care_inst,37,D4-Blue Collar Unskilled,13,HLTH_care_inst,37,1.0
HLTH_othr_off_li,38,No_Occupation,0,HLTH_othr_off_li,38,1.0
HLTH_othr_off_li,38,A1-Mgmt Bus,1,HLTH_othr_off_li,38,1.0
HLTH_othr_off_li,38,B1-Prof Specialty,2,HLTH_othr_off_li,38,1.0
HLTH_othr_off_li,38,B2-Education,3,HLTH_othr_off_li,38,1.0
HLTH_othr_off_li,38,B3-Health,4,HLTH_othr_off_li,38,1.0
HLTH_othr_off_li,38,B4-Technical Unskilled,5,HLTH_othr_off_li,38,1.0
HLTH_othr_off_li,38,C1-Sales Clerical Professionals,6,HLTH_othr_off_li,38,1.0
HLTH_othr_off_li,38,C2-Sales Service,7,HLTH_othr_off_li,38,1.0
HLTH_othr_off_li,38,C3-Clerical,8,HLTH_othr_off_li,38,1.0
HLTH_othr_off_li,38,C4-Sales Clerical Unskilled,9,HLTH_othr_off_li,38,1.0
HLTH_othr_off_li,38,D1-Production Specialists,10,HLTH_othr_off_li,38,1.0
HLTH_othr_off_li,38,D2-MaintConstRepair Specialists,11,HLTH_othr_off_li,38,1.0
HLTH_othr_off_li,38,D3-ProtectTrans Specialists,12,HLTH_othr_off_li,38,1.0
HLTH_othr_off_li,38,D4-Blue Collar Unskilled,13,HLTH_othr_off_li,38,1.0
K12_k12_k12,39,No_Occupation,0,K12_k12_k12,39,1.0
K12_k12_k12,39,A1-Mgmt Bus,1,K12_k12_k12,39,1.0
K12_k12_k12,39,B1-Prof Specialty,2,K12_k12_k12,39,1.0
K12_k12_k12,39,B2-Education,3,K12_k12_k12,39,1.0
K12_k12_k12,39,B3-Health,4,K12_k12_k12,39,1.0
K12_k12_k12,39,B4-Technical Unskilled,5,K12_k12_k12,39,1.0
K12_k12_k12,39,C1-Sales Clerical Professionals,6,K12_k12_k12,39,1.0
K12_k12_k12,39,C2-Sales Service,7,K12_k12_k12,39,1.0
K12_k12_k12,39,C3-Clerical,8,K12_k12_k12,39,1.0
K12_k12_k12,39,C4-Sales Clerical Unskilled,9,K12_k12_k12,39,1.0
K12_k12_k12,39,D1-Production Specialists,10,K12_k12_k12,39,1.0
K12_k12_k12,39,D2-MaintConstRepair Specialists,11,K12_k12_k12,39,1.0
K12_k12_k12,39,D3-ProtectTrans Specialists,12,K12_k12_k12,39,1.0
K12_k12_k12,39,D4-Blue Collar Unskilled,13,K12_k12_k12,39,1.0
K12_k12_off,40,No_Occupation,0,K12_k12_off,40,1.0
K12_k12_off,40,A1-Mgmt Bus,1,K12_k12_off,40,1.0
K12_k12_off,40,B1-Prof Specialty,2,K12_k12_off,40,1.0
K12_k12_off,40,B2-Education,3,K12_k12_off,40,1.0
K12_k12_off,40,B3-Health,4,K12_k12_off,40,1.0
K12_k12_off,40,B4-Technical Unskilled,5,K12_k12_off,40,1.0
K12_k12_off,40,C1-Sales Clerical Professionals,6,K12_k12_off,40,1.0
K12_k12_off,40,C2-Sales Service,7,K12_k12_off,40,1.0
K12_k12_off,40,C3-Clerical,8,K12_k12_off,40,1.0
K12_k12_off,40,C4-Sales Clerical Unskilled,9,K12_k12_off,40,1.0
K12_k12_off,40,D1-Production Specialists,10,K12_k12_off,40,1.0
K12_k12_off,40,D2-MaintConstRepair Specialists,11,K12_k12_off,40,1.0
K12_k12_off,40,D3-ProtectTrans Specialists,12,K12_k12_off,40,1.0
K12_k12_off,40,D4-Blue Collar Unskilled,13,K12_k12_off,40,1.0
HIED_hied_off_inst,41,No_Occupation,0,HIED_hied_off_inst,41,1.0
HIED_hied_off_inst,41,A1-Mgmt Bus,1,HIED_hied_off_inst,41,1.0
HIED_hied_off_inst,41,B1-Prof Specialty,2,HIED_hied_off_inst,41,1.0
HIED_hied_off_inst,41,B2-Education,3,HIED_hied_off_inst,41,1.0
HIED_hied_off_inst,41,B3-Health,4,HIED_hied_off_inst,41,1.0
HIED_hied_off_inst,41,B4-Technical Unskilled,5,HIED_hied_off_inst,41,1.0
HIED_hied_off_inst,41,C1-Sales Clerical Professionals,6,HIED_hied_off_inst,41,1.0
HIED_hied_off_inst,41,C2-Sales Service,7,HIED_hied_off_inst,41,1.0
HIED_hied_off_inst,41,C3-Clerical,8,HIED_hied_off_inst,41,1.0
HIED_hied_off_inst,41,C4-Sales Clerical Unskilled,9,HIED_hied_off_inst,41,1.0
HIED_hied_off_inst,41,D1-Production Specialists,10,HIED_hied_off_inst,41,1.0
HIED_hied_off_inst,41,D2-MaintConstRepair Specialists,11,HIED_hied_off_inst,41,1.0
HIED_hied_off_inst,41,D3-ProtectTrans Specialists,12,HIED_hied_off_inst,41,1.0
HIED_hied_off_inst,41,D4-Blue Collar Unskilled,13,HIED_hied_off_inst,41,1.0
ENT_ent_ret,42,No_Occupation,0,ENT_ent_ret,42,1.0
ENT_ent_ret,42,A1-Mgmt Bus,1,ENT_ent_ret,42,1.0
ENT_ent_ret,42,B1-Prof Specialty,2,ENT_ent_ret,42,1.0
ENT_ent_ret,42,B2-Education,3,ENT_ent_ret,42,1.0
ENT_ent_ret,42,B3-Health,4,ENT_ent_ret,42,1.0
ENT_ent_ret,42,B4-Technical Unskilled,5,ENT_ent_ret,42,1.0
ENT_ent_ret,42,C1-Sales Clerical Professionals,6,ENT_ent_ret,42,1.0
ENT_ent_ret,42,C2-Sales Service,7,ENT_ent_ret,42,1.0
ENT_ent_ret,42,C3-Clerical,8,ENT_ent_ret,42,1.0
ENT_ent_ret,42,C4-Sales Clerical Unskilled,9,ENT_ent_ret,42,1.0
ENT_ent_ret,42,D1-Production Specialists,10,ENT_ent_ret,42,1.0
ENT_ent_ret,42,D2-MaintConstRepair Specialists,11,ENT_ent_ret,42,1.0
ENT_ent_ret,42,D3-ProtectTrans Specialists,12,ENT_ent_ret,42,1.0
ENT_ent_ret,42,D4-Blue Collar Unskilled,13,ENT_ent_ret,42,1.0
HOSP_acc_acc,43,No_Occupation,0,HOSP_acc_acc,43,1.0
HOSP_acc_acc,43,A1-Mgmt Bus,1,HOSP_acc_acc,43,1.0
HOSP_acc_acc,43,B1-Prof Specialty,2,HOSP_acc_acc,43,1.0
HOSP_acc_acc,43,B2-Education,3,HOSP_acc_acc,43,1.0
HOSP_acc_acc,43,B3-Health,4,HOSP_acc_acc,43,1.0
HOSP_acc_acc,43,B4-Technical Unskilled,5,HOSP_acc_acc,43,1.0
HOSP_acc_acc,43,C1-Sales Clerical Professionals,6,HOSP_acc_acc,43,1.0
HOSP_acc_acc,43,C2-Sales Service,7,HOSP_acc_acc,43,1.0
HOSP_acc_acc,43,C3-Clerical,8,HOSP_acc_acc,43,1.0
HOSP_acc_acc,43,C4-Sales Clerical Unskilled,9,HOSP_acc_acc,43,1.0
HOSP_acc_acc,43,D1-Production Specialists,10,HOSP_acc_acc,43,1.0
HOSP_acc_acc,43,D2-MaintConstRepair Specialists,11,HOSP_acc_acc,43,1.0
HOSP_acc_acc,43,D3-ProtectTrans Specialists,12,HOSP_acc_acc,43,1.0
HOSP_acc_acc,43,D4-Blue Collar Unskilled,13,HOSP_acc_acc,43,1.0
HOSP_eat_ret_acc,44,No_Occupation,0,HOSP_eat_ret_acc,44,1.0
HOSP_eat_ret_acc,44,A1-Mgmt Bus,1,HOSP_eat_ret_acc,44,1.0
HOSP_eat_ret_acc,44,B1-Prof Specialty,2,HOSP_eat_ret_acc,44,1.0
HOSP_eat_ret_acc,44,B2-Education,3,HOSP_eat_ret_acc,44,1.0
HOSP_eat_ret_acc,44,B3-Health,4,HOSP_eat_ret_acc,44,1.0
HOSP_eat_ret_acc,44,B4-Technical Unskilled,5,HOSP_eat_ret_acc,44,1.0
HOSP_eat_ret_acc,44,C1-Sales Clerical Professionals,6,HOSP_eat_ret_acc,44,1.0
HOSP_eat_ret_acc,44,C2-Sales Service,7,HOSP_eat_ret_acc,44,1.0
HOSP_eat_ret_acc,44,C3-Clerical,8,HOSP_eat_ret_acc,44,1.0
HOSP_eat_ret_acc,44,C4-Sales Clerical Unskilled,9,HOSP_eat_ret_acc,44,1.0
HOSP_eat_ret_acc,44,D1-Production Specialists,10,HOSP_eat_ret_acc,44,1.0
HOSP_eat_ret_acc,44,D2-MaintConstRepair Specialists,11,HOSP_eat_ret_acc,44,1.0
HOSP_eat_ret_acc,44,D3-ProtectTrans Specialists,12,HOSP_eat_ret_acc,44,1.0
HOSP_eat_ret_acc,44,D4-Blue Collar Unskilled,13,HOSP_eat_ret_acc,44,1.0
SERV_tech_off,45,No_Occupation,0,SERV_tech_off,45,1.0
SERV_tech_off,45,A1-Mgmt Bus,1,SERV_tech_off,45,1.0
SERV_tech_off,45,B1-Prof Specialty,2,SERV_tech_off,45,1.0
SERV_tech_off,45,B2-Education,3,SERV_tech_off,45,1.0
SERV_tech_off,45,B3-Health,4,SERV_tech_off,45,1.0
SERV_tech_off,45,B4-Technical Unskilled,5,SERV_tech_off,45,1.0
SERV_tech_off,45,C1-Sales Clerical Professionals,6,SERV_tech_off,45,1.0
SERV_tech_off,45,C2-Sales Service,7,SERV_tech_off,45,1.0
SERV_tech_off,45,C3-Clerical,8,SERV_tech_off,45,1.0
SERV_tech_off,45,C4-Sales Clerical Unskilled,9,SERV_tech_off,45,1.0
SERV_tech_off,45,D1-Production Specialists,10,SERV_tech_off,45,1.0
SERV_tech_off,45,D2-MaintConstRepair Specialists,11,SERV_tech_off,45,1.0
SERV_tech_off,45,D3-ProtectTrans Specialists,12,SERV_tech_off,45,1.0
SERV_tech_off,45,D4-Blue Collar Unskilled,13,SERV_tech_off,45,1.0
SERV_site_li,46,No_Occupation,0,SERV_site_li,46,1.0
SERV_site_li,46,A1-Mgmt Bus,1,SERV_site_li,46,1.0
SERV_site_li,46,B1-Prof Specialty,2,SERV_site_li,46,1.0
SERV_site_li,46,B2-Education,3,SERV_site_li,46,1.0
SERV_site_li,46,B3-Health,4,SERV_site_li,46,1.0
SERV_site_li,46,B4-Technical Unskilled,5,SERV_site_li,46,1.0
SERV_site_li,46,C1-Sales Clerical Professionals,6,SERV_site_li,46,1.0
SERV_site_li,46,C2-Sales Service,7,SERV_site_li,46,1.0
SERV_site_li,46,C3-Clerical,8,SERV_site_li,46,1.0
SERV_site_li,46,C4-Sales Clerical Unskilled,9,SERV_site_li,46,1.0
SERV_site_li,46,D1-Production Specialists,10,SERV_site_li,46,1.0
SERV_site_li,46,D2-MaintConstRepair Specialists,11,SERV_site_li,46,1.0
SERV_site_li,46,D3-ProtectTrans Specialists,12,SERV_site_li,46,1.0
SERV_site_li,46,D4-Blue Collar Unskilled,13,SERV_site_li,46,1.0
SERV_home_xxx,47,No_Occupation,0,SERV_home_xxx,47,1.0
SERV_home_xxx,47,A1-Mgmt Bus,1,SERV_home_xxx,47,1.0
SERV_home_xxx,47,B1-Prof Specialty,2,SERV_home_xxx,47,1.0
SERV_home_xxx,47,B2-Education,3,SERV_home_xxx,47,1.0
SERV_home_xxx,47,B3-Health,4,SERV_home_xxx,47,1.0
SERV_home_xxx,47,B4-Technical Unskilled,5,SERV_home_xxx,47,1.0
SERV_home_xxx,47,C1-Sales Clerical Professionals,6,SERV_home_xxx,47,1.0
SERV_home_xxx,47,C2-Sales Service,7,SERV_home_xxx,47,1.0
SERV_home_xxx,47,C3-Clerical,8,SERV_home_xxx,47,1.0
SERV_home_xxx,47,C4-Sales Clerical Unskilled,9,SERV_home_xxx,47,1.0
SERV_home_xxx,47,D1-Production Specialists,10,SERV_home_xxx,47,1.0
SERV_home_xxx,47,D2-MaintConstRepair Specialists,11,SERV_home_xxx,47,1.0
SERV_home_xxx,47,D3-ProtectTrans Specialists,12,SERV_home_xxx,47,1.0
SERV_home_xxx,47,D4-Blue Collar Unskilled,13,SERV_home_xxx,47,1.0
SERV_bus_off,48,No_Occupation,0,SERV_bus_off,48,1.0
